SeriousDlqin2yrs,RevolvingUtil,age,Late30_59,DebtRatio,MonthlyIncome,OpenCreditLines,Late90,RealEstateLoans,Late60_89,Dependents
0,0.08605749671194485,54,0,0.004916768552109748,9998.215187815205,7,0,1,0,
0,0.13614139888017035,59,0,0.3679483705945138,16779.907888132395,9,0,1,0,2.0
0,0.36127910575262995,54,1,0.4652398301063107,11219.97831503322,6,0,1,0,0.0
1,0.7535187254170376,32,3,1.3658169416154764,2526.6820789886606,3,2,1,1,1.0
0,0.6249920214099955,58,1,0.48639781163246715,24263.32955881518,8,0,2,0,0.0
0,0.08570940627358492,48,0,0.2609408629358951,7103.0239612537325,10,0,3,0,1.0
0,0.3255412353773296,79,0,0.2800723197879088,6817.0335522580735,9,0,2,0,2.0
0,0.3626218914278321,42,0,0.1784961473701101,14910.853008056827,11,0,2,0,1.0
0,0.3601316415335485,59,0,0.32204706343327505,6274.817511779644,10,0,1,0,1.0
0,0.09888403168468868,41,2,0.22633485830933822,,13,0,3,0,2.0
0,0.30288134622590057,40,1,0.4008024212048715,6742.396176166569,12,0,0,0,0.0
0,0.43714068404711603,26,0,0.18053544459571014,14914.398911674742,8,0,1,0,2.0
0,0.04496635212526811,57,0,0.23698609476330926,,8,0,3,0,0.0
0,0.16073412026999317,44,0,0.38868021704276917,,11,0,1,0,2.0
0,0.1085430406034782,67,0,0.45758139562285316,6890.684880098094,6,0,0,0,2.0
0,0.20470159843480865,57,0,0.11133347592700212,,11,0,1,0,3.0
0,0.24691291593603268,54,0,0.5109736704053304,7276.152128966501,7,0,0,0,3.0
0,0.24450989985146182,32,1,0.4215762052462596,7926.209136863556,6,0,1,0,0.0
0,0.22199949434411018,60,0,0.4640006292496593,,9,0,0,0,1.0
0,0.19734905205904218,42,1,0.13566862427464663,,10,0,3,0,1.0
0,0.1480789459024182,31,0,0.10542113128793842,,7,0,1,0,2.0
1,0.8084576899201598,26,1,0.9375549267529203,5380.833153580637,11,1,2,0,0.0
0,0.22808001535512692,34,0,0.5442261982523834,31591.477586591474,6,0,1,0,1.0
0,0.2093192738861029,22,0,0.2928496813674231,7077.344323124146,7,0,2,0,
0,0.28473436971933186,70,0,0.21853800457950034,7481.087186026831,5,0,1,0,2.0
0,0.40977779897952743,44,0,0.11282367758317507,8150.544904870927,15,1,3,0,3.0
0,0.3903315246771203,27,0,0.5229962370747943,13037.298964236716,6,0,1,0,2.0
0,0.36842862209562527,38,0,0.5338852160754741,7835.670129584188,8,0,0,0,1.0
0,0.1828937148503094,41,0,0.28686202221976936,14892.727358903,3,0,2,0,0.0
0,0.2815586748304064,68,0,0.2550508381717413,9644.084997323103,4,0,0,0,0.0
0,0.22847305344314486,28,0,0.37476968890673257,8437.742457896768,9,0,1,0,1.0
0,0.29940027746570536,33,0,0.1482262007944625,7472.638601766287,7,0,2,1,1.0
1,0.6022762395537818,48,5,0.954123866492085,,9,2,2,0,1.0
1,0.7910086917791023,46,3,1.2469707734102786,6588.265164161449,11,1,0,1,3.0
0,0.11344708916356874,55,0,0.13398593295855918,9724.789642863003,16,0,3,0,1.0
0,0.7227846793153605,45,1,0.14811719290722258,11117.319724432758,4,0,2,0,0.0
0,0.43295937631011033,80,0,0.14117028544147664,6717.150794477116,6,0,1,0,0.0
0,0.12130002788433217,33,1,0.011754282013727156,,11,0,0,0,3.0
0,0.19725845737415132,55,0,0.35485091810968716,,9,0,4,0,0.0
1,0.7471993975905372,44,2,0.9095520871436478,6761.583645861863,14,2,1,0,1.0
1,0.5011516638800301,48,2,1.0231838948751812,4714.130638635677,7,3,1,1,0.0
0,0.19733427848208668,41,0,0.22453540113856274,7367.560937589619,5,0,4,0,1.0
0,0.5703726981790727,62,0,0.19810789301159148,10264.426082887972,8,0,0,0,1.0
0,0.3034014046918563,66,0,0.17777233014497737,10023.694158472252,12,0,0,0,2.0
0,0.2164675126442257,40,0,0.5267106826311284,,9,0,2,0,2.0
0,0.14402573093765444,72,0,0.28090001213117827,,5,0,1,0,0.0
0,0.21733614597618586,52,0,0.45514443553290873,12831.080570613212,10,0,1,0,0.0
0,0.10128652774117675,59,0,0.3488710824994771,9838.710161932358,5,0,0,0,1.0
0,0.13089656075390313,72,0,0.2317381315395534,6801.330753166793,6,0,1,0,2.0
0,0.4158746213881026,62,0,0.26439983995241484,9297.570952449516,4,0,0,0,0.0
0,0.3609226145100749,51,1,0.20020404921833204,7395.463315558739,5,0,2,0,1.0
0,0.24599705121789284,42,1,0.10396577208910561,9912.759911867,12,0,0,0,0.0
0,0.19988327982476736,85,0,0.44276624332869874,,7,0,1,0,1.0
0,0.2276041433751541,40,1,0.27335657806184593,10656.607597182554,9,0,0,0,1.0
0,0.17594194318228487,56,0,0.3076028104237096,10946.090633215872,8,0,2,0,1.0
0,0.20316711294176704,59,0,0.3417771371586056,20174.243712151616,6,0,0,0,1.0
1,0.7470943862754433,27,3,1.2259282075346012,4669.346014831719,12,3,1,0,1.0
0,0.23386652973266286,81,0,0.3302294464046087,12293.994815820532,4,0,1,0,1.0
0,0.3964878419321984,52,0,0.27024708025747873,10637.759538275435,9,0,0,0,1.0
0,0.5154007383723845,50,1,0.05313645078149412,8165.165628023922,2,0,2,0,1.0
0,0.6789826500901586,73,0,0.45488815573762625,12382.555904965931,6,0,3,0,
0,0.34974158712350056,50,0,0.17325408749292853,23180.869553125136,8,0,1,0,2.0
0,0.3908692562993589,64,0,0.10405636394578631,5113.185471978433,6,0,1,0,4.0
0,0.22519684112194627,54,1,0.3902557176840273,7874.596575063722,10,0,2,0,0.0
0,0.5159110569544602,64,0,0.11950693867438622,6460.751887358042,14,0,1,0,
0,0.22755771892746107,62,1,0.7334355300464857,6831.957399422031,9,0,2,0,1.0
0,0.4581752584737895,46,0,0.46588118602566475,18246.31562709938,9,0,0,0,1.0
0,0.1722302956083566,26,0,0.31624911235677144,,6,0,1,0,2.0
0,0.4129295067380853,28,1,0.22455032053519003,,10,0,1,0,0.0
0,0.44716242055190364,26,0,0.5081648127969131,7090.309540781391,8,0,1,0,2.0
0,0.11218387198105963,50,1,0.10957777064759018,7169.396465533351,8,0,1,0,2.0
0,0.7484506293333165,21,0,0.3305136001578972,,7,0,1,0,0.0
0,0.16968237059904379,49,0,0.3657912601125974,,6,0,1,0,2.0
1,0.9422839570834494,35,2,1.2677285880448141,3211.190067883486,6,1,0,1,2.0
0,0.08500092190158814,63,0,0.18942609333236568,,6,0,0,0,1.0
0,0.1164758025121325,59,0,0.08624267763936447,17520.625263328235,8,0,2,0,1.0
0,0.4693577487031838,64,0,0.2211717438047158,8692.796597503067,10,0,2,0,1.0
0,0.20188824773969902,57,0,0.3397995194931928,,11,0,2,0,1.0
1,0.41408906644961146,28,4,1.3006942850114314,,9,0,6,1,0.0
0,0.0844077184721385,50,1,0.1346398438962274,4825.59387010766,7,0,2,0,0.0
0,0.19912644143621847,40,0,0.16434284832306156,6542.85150931375,10,0,2,0,2.0
0,0.3042806005579056,55,0,0.29032411355493964,19476.659039408038,7,0,0,0,3.0
0,0.3395382921837761,29,0,0.56663967919145,15829.805967169,8,0,2,0,0.0
0,0.23087571890431235,66,0,0.2411569563620578,5938.253919949057,7,0,1,0,0.0
0,0.6658655130776878,38,0,0.13476391930960552,10981.772275265643,6,0,0,0,3.0
0,0.0989563401264759,54,0,0.22729687780922025,8889.946906777368,7,0,2,0,0.0
0,0.5184381220470745,56,0,0.1305878031086379,17517.874828679644,9,0,1,0,0.0
0,0.24247485389341908,68,0,0.1728971529712056,8933.483042916067,3,0,0,0,1.0
0,0.23100788677078632,28,0,0.1354741502407566,6740.689583833965,5,0,0,0,2.0
0,0.5112835078728536,47,1,0.03594442550650475,,2,0,2,0,0.0
0,0.3853270920773989,59,0,0.09627374785097102,17935.769093473646,6,0,1,0,2.0
0,0.18520440385274153,76,0,0.13628810387904336,12049.406005787165,7,0,1,0,1.0
1,0.924648904319196,56,4,0.5645251735915573,6948.859898547131,9,3,1,1,0.0
0,0.14087509950667843,43,0,0.39109703872430235,,13,0,0,0,0.0
0,0.679532795169526,80,1,0.052741243833234266,5224.117353611907,6,0,1,0,0.0
0,0.3544512841052781,63,0,0.06280851314021314,5039.192738057316,5,0,1,0,1.0
0,0.08190142450714201,71,0,0.28281064406560313,,7,1,0,0,1.0
0,0.4236853322870055,35,1,0.2935548168432646,8154.976572966111,11,0,0,0,1.0
0,0.29873192037242613,59,0,0.26855230014394904,14960.222098353486,7,0,1,0,2.0
1,0.8935339202446859,26,2,0.9156030645158273,6153.471921854864,5,4,2,0,0.0
0,0.12371076364244632,33,0,0.17467740991518146,9825.42123585209,4,0,2,0,0.0
0,0.49186702427159623,60,0,0.3752924301881473,6615.4132254669985,3,0,2,0,2.0
0,0.5101895618125548,61,0,0.17528046702484928,,7,0,1,0,1.0
0,0.2543340801596595,45,0,0.2534384445295793,4209.965820498715,7,0,2,0,4.0
1,0.7141422644592857,33,3,0.9477831716474485,10636.920314610648,5,1,1,1,1.0
0,0.11282523679303642,46,0,0.45599569127169115,8079.034174780064,7,0,1,0,2.0
0,0.46924482502226855,48,0,0.1676964862875262,4240.96447902911,8,0,1,0,0.0
0,0.3617391733312733,51,0,0.2929937964983808,12239.143122298836,15,0,0,0,1.0
0,0.17308080544290655,48,1,0.2906937098940416,13189.03995334563,5,0,0,0,0.0
0,0.33941350262967057,69,1,0.41548123137343684,,9,0,1,0,1.0
0,0.18716554931164184,37,0,0.25427086668782967,,11,0,3,0,0.0
0,0.32806450670546006,41,0,0.12845991364471396,23510.457633799535,13,0,1,0,2.0
0,0.3680300180250388,35,0,0.2383266560742249,11249.52657250257,10,0,1,0,1.0
0,0.1277511851796321,78,0,0.16174122823041406,3010.88956095693,7,0,2,0,1.0
0,0.1700157357515575,47,0,0.0958924673043951,7989.124532093768,6,0,0,0,0.0
0,0.16723018951876603,41,0,0.016587718398907134,7145.246856459416,13,0,1,0,1.0
0,0.3359586371734071,47,0,0.21198570886223217,,13,0,3,0,0.0
0,0.481462038960791,63,1,0.2626492860949783,17087.33929192095,7,0,1,0,0.0
0,0.47692500134494614,61,0,0.26645606040060604,11231.495159532036,8,0,3,0,1.0
0,0.0998978792868797,43,1,0.46233879859074095,13597.674667252628,10,0,1,0,1.0
0,0.37440748125953244,46,0,0.246893315654844,9237.68818774504,6,0,1,0,0.0
0,0.2720973927524019,31,1,0.13131640981939136,15163.943635667074,7,0,1,0,0.0
0,0.21144684663115543,53,0,0.25940665124513757,,9,1,0,0,2.0
0,0.14572048258134246,69,0,0.1373309574469028,11119.138701041262,4,0,2,0,0.0
0,0.12291076426118681,43,1,0.539209322774134,12627.741352396957,9,0,4,0,0.0
0,0.6109970668331238,60,1,0.5439490926096378,7248.399684654629,5,0,0,0,4.0
0,0.18818711171463587,43,0,0.09661847496275494,3469.2697381592925,5,0,1,1,0.0
0,0.3509651060526194,36,0,0.08503835631222265,4244.580279175567,12,0,2,0,2.0
0,0.34925171017634304,61,1,0.08107739444906499,31443.65521650102,8,0,0,0,1.0
0,0.48215931634486786,84,0,0.09116441509217149,13705.629342671671,11,0,0,0,1.0
1,0.8459797419289121,43,2,0.9183265664106799,1633.6792465022365,9,0,2,3,1.0
0,0.1155420743303274,46,0,0.14051405874839015,20145.555018359533,7,0,2,0,1.0
0,0.3805314591841032,47,0,0.1566536807101632,,10,0,2,0,1.0
0,0.1646603535472366,78,0,0.4847792707430837,,13,0,1,0,0.0
0,0.27645247800559486,56,1,0.23710572416565895,,8,0,0,0,0.0
0,0.23191209644956293,41,0,0.038412829433588966,32154.034338260873,9,0,1,0,2.0
0,0.30601691443309387,51,0,0.2427008931464144,6009.407743863463,10,0,2,0,0.0
0,0.15448855097659397,55,0,0.31235770851414174,18529.58214839512,8,0,1,0,1.0
0,0.27527456711153153,58,0,0.27842079827709204,7119.174739776113,8,0,2,0,2.0
0,0.4613422396726458,73,0,0.40733479300931963,10328.369537079483,7,0,3,0,1.0
0,0.21280649405112248,69,0,0.07185518397997259,18679.039945749726,8,0,1,0,0.0
0,0.46584145772126806,54,0,0.13499839489012236,11418.57184044904,5,0,1,0,
0,0.3044535566056819,51,1,0.10220580677684593,9266.629470217938,5,0,0,0,2.0
0,0.31926024988767154,57,0,0.0568130037626483,30766.76462262476,8,0,1,0,0.0
1,0.9197523408644743,30,2,1.2945678493338937,5084.297553592063,12,2,1,1,0.0
0,0.09112143006222864,65,0,0.31841379323542895,6173.125007497354,6,0,3,0,2.0
1,0.6084147485310709,60,0,0.8135033437102439,2857.0534030233243,12,2,1,0,2.0
0,0.4880631300629329,58,0,0.3154726504547687,16682.886562610307,5,0,0,0,0.0
0,0.17980826362713598,75,0,0.1500384014403171,7693.919763181882,5,0,1,0,3.0
0,0.40576634553204866,59,0,0.38558545014678547,16056.32571772058,8,0,3,0,1.0
0,0.346653549554364,55,0,0.41144361529394846,,10,0,1,0,0.0
0,0.4672819770119306,44,0,0.18107510421416775,,12,0,0,0,0.0
1,0.6576875548470178,55,3,1.2799671297450184,2298.235101631846,6,2,2,0,1.0
0,0.14859410090469147,36,0,0.01147206568067821,,2,0,2,0,0.0
0,0.5168468480593005,59,0,0.28176667851887915,9727.894207448913,11,0,2,0,0.0
0,0.5535297236003899,22,0,0.4053907493738737,8649.83688326219,7,0,0,0,2.0
0,0.10334826826206085,65,0,0.41262610342621775,12395.415990472015,7,0,0,0,1.0
0,0.13950936711540116,62,0,0.46152269723735445,17687.039482032396,10,0,0,0,1.0
0,0.07076992711603648,53,1,0.5486047393016368,7033.7982530461295,10,0,2,0,0.0
0,0.020847186830814053,44,0,0.2715606055507993,,4,0,0,0,2.0
0,0.26399545447777206,51,0,0.1034653626912603,11190.444312310397,6,0,1,0,2.0
0,0.16655995091757786,27,0,0.29511255048032453,10535.317761907716,11,0,1,0,0.0
0,0.3154196621176746,63,0,0.19045912442296348,20489.548162552048,8,0,1,0,0.0
0,0.11746756350671582,49,0,0.348571588837955,10724.342918173865,8,0,2,0,3.0
0,0.1031055508770807,73,0,0.1439495853116769,5391.086882391812,6,0,2,0,2.0
0,0.18690919567779968,57,0,0.1825892759126131,14312.946310778534,7,0,0,0,
0,0.12316383201544318,55,0,0.3034475240850725,22037.027976515757,9,0,0,0,0.0
0,0.3869942096297691,57,0,0.24645064273297682,10614.742448910996,5,1,0,0,
0,0.10704321458846427,38,0,0.4536154305218787,19458.250339335566,8,0,2,0,2.0
0,0.23398455071159224,45,0,0.2936835900313142,8025.135217605839,10,0,1,0,1.0
0,0.22580560965734262,53,0,0.3526985451497266,12174.9521128986,9,1,0,0,2.0
0,0.06380616877057316,47,0,0.1839155992594459,,5,0,1,0,4.0
0,0.14395701209623857,43,1,0.5347285865371553,7296.058366340159,5,0,2,0,1.0
0,0.03657623252058809,48,0,0.5542893352948024,,6,0,0,0,1.0
0,0.06731488056466887,52,0,0.19909094579896147,13833.717835048,8,0,1,0,1.0
0,0.09715646217988615,84,1,0.44977183598163883,12311.837344034206,15,0,1,0,1.0
0,0.1279358196842984,47,0,0.14860921353047005,,8,0,1,0,2.0
0,0.14265241183414185,42,0,0.22710990799457573,4607.816976771277,9,0,0,0,3.0
0,0.15379656382664855,49,0,0.3841091264825075,20637.66774103583,13,0,1,1,1.0
1,0.4943910709634438,36,2,1.2207341833302934,3239.6887432458316,11,4,1,0,0.0
0,0.12626085651635588,74,0,0.23968047423737998,5354.507405938713,12,0,2,0,3.0
0,0.40804840560511974,79,0,0.28687859324044657,16622.276602419603,7,1,1,0,0.0
0,0.3649249094270926,52,0,0.22665373227797497,5674.711070158318,9,0,1,0,
0,0.24854742039308797,60,0,0.13824957337263583,20066.26629515601,9,0,0,0,1.0
0,0.46579112276321133,37,0,0.4236263403307871,3324.0851989443436,7,1,1,0,0.0
0,0.04913861972221932,47,0,0.428682779173791,6782.854100662493,10,0,1,0,1.0
1,0.7552833762995708,51,2,0.6591874619832927,4142.517471592007,6,0,1,1,0.0
0,0.4417444656230551,58,0,0.24993768224766977,13851.720853593548,9,0,3,0,0.0
0,0.28947054885585305,52,0,0.4978522822852156,,6,0,0,0,1.0
1,0.8857165229345008,30,0,1.026084975144185,12001.232706505285,14,3,2,0,2.0
0,0.21739275344875716,40,0,0.4436206418330124,4196.974178943013,12,0,1,0,2.0
0,0.5086014790196733,63,0,0.34870151052360854,10606.82659612948,8,0,1,0,0.0
0,0.13073538848018038,21,0,0.14214532011272038,,8,0,0,0,1.0
0,0.2674380740216722,48,1,0.30362946781489,8744.247855888554,6,0,1,1,0.0
0,0.4017561409257754,50,0,0.1342188288022737,9382.89536294422,7,0,1,0,1.0
0,0.5414981683677644,23,0,0.39933768882112447,5705.792590068216,7,0,2,0,2.0
0,0.1516226192206576,57,0,0.24259400557690347,6856.783440671799,9,0,1,0,0.0
0,0.1353365917167075,49,0,0.317796903802537,16870.920855034576,9,0,1,0,3.0
0,0.38233674156579067,59,0,0.17346283717686964,7747.738096603257,14,0,0,0,0.0
0,0.24043453689255953,79,0,0.40927983528193623,,6,1,0,0,2.0
0,0.5876643698516332,56,1,0.044077075005756444,17499.001775936224,8,0,1,0,1.0
0,0.18102004162394178,65,0,0.2711879380330987,5489.267461521966,9,0,3,0,4.0
0,0.31399337870817934,71,0,0.016374870252432578,,3,1,3,0,0.0
0,0.43839525935265206,58,0,0.6521135276056653,,9,0,1,0,0.0
0,0.20878157199436462,39,1,0.14676340390632753,5956.480794661699,14,0,2,0,0.0
0,0.6204027207654662,29,0,0.17004456091366893,,5,0,1,0,1.0
0,0.48320093455751223,57,1,0.37280960386726747,3357.6470840041084,5,0,3,0,1.0
0,0.349885016538735,46,0,0.50301446616739,10413.606066459854,7,0,0,0,1.0
0,0.18727819120049935,69,0,0.3623744554189615,,8,0,2,0,0.0
0,0.1353582750281261,45,1,0.28630184953144266,12741.89143551516,10,0,1,0,2.0
0,0.2837410464784716,51,1,0.35959411697918897,11584.575507249316,8,0,2,0,1.0
0,0.2501853598435937,35,0,0.24904232072729018,8618.446487531994,5,0,0,0,0.0
0,0.22338475780224912,47,0,0.11940432567703599,,7,0,1,0,0.0
0,0.3230865808097639,38,0,0.13777856420428064,,8,0,0,0,0.0
0,0.05416475133020023,40,0,0.277360325805523,9743.417360379119,5,0,1,0,1.0
0,0.5299504332872896,51,0,0.10816059910432621,6948.581630810114,7,1,0,0,1.0
0,0.07654536130657975,43,1,0.213395331371032,7656.832068083372,3,0,0,0,1.0
0,0.18917295692501834,85,0,0.4050762471663942,9435.261970979605,6,0,3,0,1.0
1,0.6505179942697134,70,2,1.0057566286165316,5782.6248498084415,9,2,2,3,0.0
0,0.05667552802229045,67,0,0.1295123725825251,11555.893120028537,7,0,1,0,1.0
0,0.1644429020596832,50,0,0.11456979002512585,15961.235540736048,13,0,2,0,0.0
1,0.9001592661724852,39,3,1.204421354908492,2056.5451671632486,10,0,2,1,0.0
0,0.30764779403788656,45,0,0.09834399098086526,8837.764054037645,9,0,1,0,3.0
1,0.687842921451302,48,2,1.1065682553099796,9061.889477597137,8,0,2,1,1.0
0,0.3608272017899767,50,1,0.1498018396709443,,3,0,1,1,1.0
0,0.6679642579791154,43,0,0.09736302381406912,18155.694456353653,17,0,1,0,1.0
0,0.16208419355624898,41,0,0.18065269340412357,9263.1387633275,6,0,2,0,1.0
1,0.8778356096640564,52,2,1.0277310138662432,,16,0,0,0,1.0
0,0.3456554209520476,71,0,0.11536296028325899,9770.327142631679,11,0,2,1,0.0
0,0.3317875087241467,67,0,0.22422141894387668,,4,0,0,0,
0,0.20495980731726468,41,0,0.32305357242518573,13571.701276488267,9,0,2,0,0.0
0,0.38199825811116717,41,0,0.21737749781200777,19782.044599643406,6,0,1,0,1.0
0,0.4216763359784316,69,0,0.24482197243392956,18137.129348198767,8,0,1,0,0.0
0,0.38154888094804396,81,0,0.2173329932050487,10113.433560372054,5,0,4,0,0.0
0,0.19854262623004248,49,0,0.30726789011768973,9686.328348206007,5,0,0,0,1.0
0,0.19078601145528765,68,0,0.10278490291081258,,8,0,1,0,2.0
0,0.07304985210375076,31,0,0.17164267399644034,16384.568184645195,10,0,3,0,2.0
0,0.10779756700418716,40,1,0.015935563336131105,,9,0,0,0,0.0
1,0.6003682335672793,51,3,0.9449961925912442,4568.674310088657,13,1,0,1,3.0
1,0.5468429181335707,53,4,1.300575129096775,1973.7001056237116,11,1,1,0,2.0
0,0.12898898938638786,49,0,0.32343889213671284,21178.611549021232,13,0,1,0,1.0
0,0.09719156726299463,55,0,0.13188183183029187,21270.892387937427,4,0,0,0,1.0
0,0.01619910305211095,69,0,0.23580532036235438,20989.376333836168,6,0,1,0,0.0
0,0.29072649443069215,42,0,0.1960831268063294,8393.459495141053,6,0,1,0,2.0
0,0.036621539255526955,53,0,0.12433692033912985,9488.585355177409,13,0,1,0,0.0
0,0.39705010919220934,33,1,0.2817178753525253,,10,0,1,0,2.0
0,0.0956586419121246,68,0,0.38922871952028326,20677.24856633906,10,0,1,0,0.0
0,0.21737411193102144,67,0,0.2949875805123106,7902.3092022941,7,0,2,0,1.0
0,0.06875279532417165,57,0,0.20357585476390644,7411.84702743798,8,0,0,0,0.0
0,0.4738609086125152,53,0,0.43051542590771846,14001.290826574803,5,0,1,0,2.0
0,0.33446897107169626,44,0,0.43132448053479755,5095.542998608832,2,0,2,0,0.0
0,0.13091688194215995,32,1,0.21272806120891366,14531.671591275199,5,0,4,0,1.0
1,0.6893877984179887,60,1,1.1444437121111162,,6,2,0,0,1.0
0,0.33659793674761895,62,0,0.29234588461074884,8055.887162562465,14,0,1,0,0.0
0,0.2994189220531989,80,0,0.26063535823247375,,6,0,0,0,0.0
0,0.418601440423137,46,0,0.45303751627542727,7495.968929664498,10,0,1,0,1.0
0,0.14030876831360847,55,0,0.0751050271572004,11536.503252093138,6,0,1,0,2.0
0,0.5202472962412213,67,0,0.35497091641592315,18112.150222996454,10,0,0,0,1.0
0,0.4029042772206548,68,0,0.27512658094662973,,12,1,0,0,0.0
0,0.03747578780413032,43,0,0.45906838849603604,,6,0,1,0,0.0
0,0.4412138500151266,48,0,0.2742491485407453,13676.36866336081,7,0,0,0,1.0
0,0.1776275028643707,44,0,0.2901714059082319,4866.182347153607,9,0,0,0,1.0
0,0.20155390907260867,39,0,0.5696006440197213,5890.807701079207,13,0,1,0,1.0
0,0.08808933868723956,72,1,0.3841855370961855,,8,0,2,0,2.0
0,0.1942096019420104,52,0,0.3440876170731816,5580.120126304265,4,0,2,0,1.0
0,0.3035233598631385,50,0,0.13680362927880577,8309.99172649107,7,0,3,0,1.0
0,0.3700785848835843,55,0,0.5782008042853797,3612.234975173173,5,0,3,0,0.0
0,0.571797362808444,52,0,0.028204621111791256,6681.453081147237,11,0,2,0,1.0
0,0.1839710182276602,48,0,0.44056786645388657,14589.880133223905,12,0,1,0,0.0
0,0.2850839851644304,41,0,0.24827222196544532,15983.0534551664,9,0,1,0,3.0
0,0.1832385187933277,73,0,0.21302758957618445,14718.900843547675,7,0,3,0,0.0
0,0.5564975086286257,44,0,0.10816962689886733,9726.173237567451,7,0,0,0,0.0
0,0.28034224697742793,38,1,0.08888383368232006,5781.79400801006,2,0,1,0,0.0
0,0.16274001821980028,50,0,0.28861490494278486,,7,0,2,0,1.0
0,0.3735592766258222,82,0,0.24981835145043607,7936.449984956215,7,0,0,0,2.0
0,0.2512957958458256,40,0,0.4953033493503425,4428.866833105569,11,0,2,0,1.0
1,0.7294049368338743,54,0,1.2435594688715004,4773.156857887133,5,0,0,0,1.0
0,0.4489207792188202,48,0,0.18733829966578014,18676.69852135883,6,0,1,0,
0,0.23412587821376504,55,0,0.3375618502472933,17243.075186178154,9,0,1,0,0.0
0,0.04896434855908087,64,0,0.03986378857698886,17832.134519870517,11,0,3,0,0.0
0,0.39741323238321574,27,0,0.30547506867564117,11514.86752212879,10,0,2,1,0.0
0,0.4097085013362384,39,0,0.13924029608355087,6217.895662489162,6,0,1,0,0.0
0,0.2329198212335315,64,1,0.43935317258296397,13273.9202582188,8,1,2,0,1.0
0,0.5666297727875559,53,0,0.14059402933433354,10673.817213826289,9,1,3,0,1.0
0,0.6457561903656067,54,0,0.15171970910354723,8703.19851210862,3,0,2,0,1.0
0,0.18945353373429694,61,0,0.1869791110657356,13813.250340598468,3,0,0,0,0.0
0,0.14119131913107444,39,0,0.11376717087205186,12436.807271008836,8,0,2,0,0.0
0,0.21490556703532518,66,0,0.16763297456784573,7259.935400656543,9,0,2,0,2.0
0,0.43457731478844847,63,0,0.1466115423034753,7092.851898977984,10,0,0,0,1.0
1,0.6871374006627159,42,4,1.095815224885378,5743.473265101557,13,0,4,0,2.0
0,0.05673406480254098,58,0,0.5415464628378572,11252.22129645555,7,0,1,0,0.0
0,0.2497029790844471,68,0,0.0796889181579049,15577.55851820141,8,0,1,0,1.0
0,0.36690704036625593,43,0,0.14284739307754335,7363.741210876142,12,0,1,0,1.0
0,0.3714927944348328,61,1,0.1268456106038107,5807.839906121632,2,0,0,0,0.0
0,0.21037643275210308,76,0,0.2658741062219715,,10,0,2,0,1.0
0,0.1882126279744025,60,0,0.1103278787955067,21794.727163154672,4,0,0,0,0.0
1,0.821243602651322,36,2,0.7432190556542738,3144.121377989395,4,3,1,0,1.0
0,0.46743447736908184,84,2,0.5414805517065415,21113.779822808738,7,0,1,0,2.0
0,0.25375695215762656,55,0,0.26385748738261283,9655.820149571851,5,0,1,0,1.0
0,0.363294490245287,71,0,0.08977525511583162,6308.403373355709,10,0,1,0,2.0
0,0.06057642718803059,46,0,0.033606775896966486,13411.215852456702,5,0,0,0,1.0
0,0.2663441822749279,66,0,0.6177392313220809,9553.751968803084,12,0,1,0,0.0
1,0.8287361342277041,21,2,0.648947863926348,,14,2,0,0,0.0
0,0.14805413305605333,56,0,0.3483429469924733,25598.615032470392,4,0,1,0,1.0
0,0.3425873296508409,43,0,0.36124352173467955,,11,0,1,0,3.0
0,0.30451872206483094,78,1,0.22133933790376503,13608.354886376233,6,0,1,0,3.0
0,0.12279307381064304,48,0,0.12884861817879187,9431.132456274001,11,0,0,0,1.0
0,0.27715954766315826,36,0,0.5259826105502713,9934.659409673477,8,0,1,0,0.0
0,0.03765474202892515,53,1,0.18069321081399004,4573.145134713914,7,0,1,0,0.0
0,0.3222937871609671,59,1,0.3188147169651321,16697.50088772772,7,0,2,0,1.0
0,0.13735109030596443,51,0,0.4262403312140289,18932.563524498673,5,1,4,0,0.0
0,0.4970295585477875,40,1,0.5084082871802404,6753.0952574033545,9,1,2,0,1.0
0,0.29578820750968043,66,1,0.2090044626113544,,8,0,1,0,2.0
0,0.2792622975467214,69,0,0.1059405074845091,16116.132212128663,11,0,1,0,0.0
0,0.25516427537279635,28,0,0.05117281035838087,8415.252570841098,8,0,0,0,0.0
0,0.39777250668527553,39,2,0.23499696339570822,17462.520869906017,5,0,1,0,0.0
0,0.003421645953197294,49,0,0.15594537681864676,6694.4227252469145,9,0,3,0,0.0
0,0.19692062156603332,44,0,0.36046922228625156,,6,0,2,0,0.0
0,0.2805568802560683,59,2,0.10113604733503175,12826.918778336438,9,0,0,0,0.0
0,0.2257792914206078,77,0,0.1952688500655726,,12,0,0,0,4.0
0,0.34469276641709634,46,0,0.09452824722009782,8178.347322611904,5,0,0,0,0.0
0,0.5311478702430692,74,1,0.19898182620922852,8086.903369418528,7,0,2,0,0.0
0,0.09609272325051543,31,0,0.30932590186383385,,9,0,1,0,3.0
0,0.2528011860414045,58,1,0.3207204751079536,16017.739404390033,10,0,1,0,0.0
0,0.1704887981663809,43,0,0.49662094128836937,12662.191576331647,5,0,1,0,2.0
0,0.034021300186909555,58,0,0.3205735093713424,,6,0,0,0,0.0
0,0.09596026566450418,27,0,0.27389657520082145,19612.871773255523,10,0,3,0,3.0
0,0.45918414176274197,34,0,0.1632032882119198,11244.913439114916,10,1,1,0,1.0
